Price,Close,High,Low,Open,Volume
2005-06-01,1.212772011756897,1.226614577548442,1.1995302266602261,1.2004335573388758,453812800
2005-06-02,1.2049473524093628,1.2133736503923802,1.1917064718494979,1.2052481947622795,373973600
2005-06-03,1.150778889656067,1.1610108465527114,1.1366355795732956,1.1483715476478304,956869200
2005-06-06,1.141149640083313,1.162515984771717,1.1303160967269414,1.1534881993884707,811966400
2005-06-07,1.0996202230453491,1.1354316271307143,1.096912038095598,1.131519369149819,745264800
2005-06-08,1.1110548973083496,1.1209860087688748,1.1005222016493266,1.102327858278513,404006400
2005-06-09,1.133023977279663,1.141751018294028,1.1080462238035864,1.1134633958193862,390255600
2005-06-10,1.0776525735855103,1.1255008029235234,1.068924724351757,1.1255008029235234,678932800
2005-06-13,1.0803602933883667,1.1017266344671126,1.0779529513250259,1.0800594509666148,435772400
2005-06-14,1.083369255065918,1.0878831969472857,1.075846286458878,1.0809618126993075,347846800
2005-06-15,1.1173746585845947,1.1224909873360482,1.0923977129540328,1.1095509496655174,563343200
2005-06-16,1.1429550647735596,1.1459640913113285,1.108046198379603,1.1191805809617925,547674400
2005-06-17,1.1528855562210083,1.1598076442642353,1.1384404988559005,1.1577011445493162,596125600
2005-06-20,1.1318199634552002,1.1462650196285864,1.1270051791099092,1.139042893334758,323716400
2005-06-21,1.1393437385559082,1.1492748528159344,1.1248986823468483,1.1351306390150226,370526800
2005-06-22,1.1601086854934692,1.1616127974641137,1.1477702261771785,1.1513816418096467,424925200
2005-06-23,1.1703407764434814,1.1971234950283767,1.1631178439174379,1.1685350181999072,674254000
2005-06-24,1.1363335847854614,1.1772614034275057,1.1339262433033355,1.1763580727945775,410709600
2005-06-27,1.116472601890564,1.146565886242262,1.1038332014767513,1.108647986345505,600171600
2005-06-28,1.1227918863296509,1.1312180839403343,1.1185787875243092,1.1282091581430853,350299600
2005-06-29,1.094504475593567,1.1221905156781136,1.0869807031693939,1.1203847580632387,448358400
2005-06-30,1.1077452898025513,1.1182779869856667,1.0926985508414715,1.101726433500995,418390000
2005-07-01,1.0984159708023071,1.1125601853619156,1.0920963713761032,1.108347085595039,250000800
2005-07-05,1.1429550647735596,1.1480705906945423,1.0984158268252548,1.0999207418869739,454269200
2005-07-06,1.1251999139785767,1.1483720217617441,1.1194818967710323,1.134830290469681,394626400
2005-07-07,1.1324225664138794,1.1363339198986901,1.1074447086633727,1.1077455511012115,383723200
2005-07-08,1.1510792970657349,1.1519826275547025,1.1276064657533318,1.1396440752793398,290735200
2005-07-11,1.1465660333633423,1.1631176934493894,1.136936562838461,1.1546914923911282,388788400
2005-07-12,1.150778889656067,1.1555944777065075,1.140848679208256,1.15047814768942,387038400
2005-07-13,1.1540900468826294,1.1586039908270216,1.1405475119116273,1.1522842884980031,684835200
2005-07-14,1.2263137102127075,1.2642317002358854,1.210665487864525,1.227517883231182,2096060400
2005-07-15,1.2503893375396729,1.2509909219054884,1.2175869681122642,1.2329344510397928,687682800
2005-07-18,1.2485840320587158,1.2669405483923932,1.2449725155918108,1.2461766892416204,586297600
2005-07-19,1.2997422218322754,1.3009462943780714,1.2359440557878845,1.2494857786640328,671062000
2005-07-20,1.3129833936691284,1.3180998242022186,1.2834916958336926,1.2898113955939674,453395600
2005-07-21,1.3027515411376953,1.325321954893585,1.291015472422951,1.3150899978295558,404264000
2005-07-22,1.3241183757781982,1.3241183757781982,1.3057610660223664,1.3072659809066474,301106400
2005-07-25,1.3184003829956055,1.3325445942569083,1.3159930414733636,1.3238167507483518,294627200
2005-07-26,1.3129833936691284,1.3274284503921052,1.3048580367064266,1.3244195239624934,268592800
2005-07-27,1.3238171339035034,1.326225279708327,1.2840942796700734,1.3190023490172684,283749200
2005-07-28,1.318099856376648,1.3241187138649901,1.3030532148969047,1.319603968059399,251311200
2005-07-29,1.2834911346435547,1.3355533238493604,1.2717551715449387,1.3108763208838885,562080400
2005-08-01,1.2865017652511597,1.2964320781231977,1.266338689860536,1.2810845917412568,314249600
2005-08-02,1.2997422218322754,1.3090708459524114,1.2822881421040202,1.2907143396160448,296875600
2005-08-03,1.300645351409912,1.3033543403177545,1.2871036212147635,1.2997429243140592,258322400
2005-08-04,1.2852973937988281,1.2940244351939738,1.2726580953134312,1.2907145660509916,269304000
2005-08-05,1.2937233448028564,1.3048577259920573,1.2645323958890373,1.2786767072733216,241931200
2005-08-08,1.2834911346435547,1.301547698772823,1.2822878659424837,1.2940239294892757,176383200
2005-08-09,1.3187016248703003,1.3208081246766066,1.2913164242507176,1.291918008693041,380839200
2005-08-10,1.3054605722427368,1.3358546979834018,1.3033539720972134,1.3241187293298455,360945200
2005-08-11,1.3241183757781982,1.3277289862117503,1.3015479673044787,1.3057610660223664,271983600
2005-08-12,1.387314796447754,1.390925507173086,1.3048576788619493,1.3078675085001248,916036800
2005-08-15,1.434862494468689,1.4544230756634982,1.3978478314820293,1.3987502581968345,1086727600
2005-08-16,1.3918288946151733,1.4294460437966487,1.390624821996357,1.4261353714479739,537622400
2005-08-17,1.4189136028289795,1.4276406454167645,1.3954398561831136,1.3963431871069285,499724400
2005-08-18,1.3933334350585938,1.4143989366027194,1.3767826798721547,1.4116907517464565,442559600
2005-08-19,1.3791897296905518,1.4053708533785125,1.3773839721580705,1.3927314546850655,376569200
2005-08-22,1.3803930282592773,1.4068757984965365,1.3620365186601249,1.3888192272690205,387732800
2005-08-23,1.3764805793762207,1.3873149223960537,1.3638412826226276,1.3797912516513058,295604400
2005-08-24,1.3773841857910156,1.418010371557832,1.3719670128015797,1.372267855247405,572070800
2005-08-25,1.3861111402511597,1.3990512820799037,1.378587367481671,1.3879168979489125,276253600
2005-08-26,1.3764805793762207,1.3945370476397303,1.3650453552146797,1.3879166071233742,261058000
2005-08-29,1.379490852355957,1.3852088680660604,1.362036766351232,1.3623376088115178,256295200
2005-08-30,1.401458501815796,1.4080790435895625,1.3818979197913555,1.3840045197318718,518761600
2005-08-31,1.4110890626907349,1.4153021626873208,1.392430904922673,1.410185731782853,402956400
2005-09-01,1.3921297788619995,1.4195149734847077,1.387013348999907,1.4143985436226152,356367200
2005-09-02,1.3909260034561157,1.4083808920837653,1.3879169763298576,1.3933333456949961,222378800
2005-09-06,1.4685676097869873,1.4709749521042828,1.400857164519961,1.4053711071492954,818619200
2005-09-07,1.464956283569336,1.4866242742585414,1.4420858270271664,1.4760914729545462,963074000
2005-09-08,1.4980593919754028,1.5082913507385969,1.4787996479138958,1.4851193487433074,702640400
2005-09-09,1.5441027879714966,1.545306861014325,1.498360267029198,1.5067864680194956,615641600
2005-09-12,1.546810507774353,1.553732695197973,1.52213440076281,1.5377827249946476,452796400
2005-09-13,1.529356598854065,1.5435008122738412,1.5143098582341645,1.5353753553709533,492884000
2005-09-14,1.4929434061050415,1.5404908658202878,1.4884294646180671,1.5365785086398134,474426400
2005-09-15,1.5007668733596802,1.5100964007883555,1.484516967888621,1.5046792299076563,415156000
2005-09-16,1.541093349456787,1.541093349456787,1.5031754551144494,1.511601653857191,591004400
2005-09-19,1.584126591682434,1.5916503623616916,1.5362775918971447,1.5362775918971447,783731200
2005-09-20,1.6006786823272705,1.6193368403207897,1.5925533246766033,1.594659924924465,819828800
2005-09-21,1.5681769847869873,1.5964654127870783,1.5606541164094783,1.5937572283863197,434747600
2005-09-22,1.5618573427200317,1.5790113866478883,1.5444032599737738,1.5612556579117878,463727600
2005-09-23,1.6009788513183594,1.6100067325044096,1.5600519409742426,1.5678756493037085,558457200
2005-09-26,1.6202391386032104,1.6419062202180643,1.6045908135403,1.6259571532015746,546562800
2005-09-27,1.6082013845443726,1.6322767114971,1.6079005421500725,1.6226464400885123,341703600
2005-09-28,1.5371811389923096,1.5982711319497072,1.5224352405222352,1.5970670591916145,1125544000
2005-09-29,1.5750987529754639,1.5826217202756847,1.5290555091222762,1.5416948053598851,636846000
2005-09-30,1.6133179664611816,1.6145212357033882,1.5612557538418885,1.5747983839256015,531633200
2005-10-03,1.6382955312728882,1.6413045578370644,1.6154242775524172,1.629869332769667,507553200
2005-10-04,1.6175312995910645,1.6656811613887021,1.6142206261896077,1.6536434448187034,539459200
2005-10-05,1.5883407592773438,1.6358890491680471,1.5874383320888386,1.634985717945181,610769600
2005-10-06,1.5558393001556396,1.6097063634815822,1.5308615454778038,1.6009793220473318,757537200
2005-10-07,1.5438013076782227,1.5627603022976586,1.52123089900826,1.5564407043899784,677882800
2005-10-10,1.5158149003982544,1.5621590984310807,1.5131059122958748,1.557644252191411,507505600
2005-10-11,1.5525283813476562,1.5609545790401869,1.5167169909303015,1.5416948420975454,1225884800
2005-10-12,1.4821101427078247,1.5137084421496552,1.44058072816961,1.4640535698053079,2697486400
2005-10-13,1.6172302961349487,1.6235498958086307,1.4827117398549412,1.4878273670950035,1865575600
2005-10-14,1.6250537633895874,1.6355865618608907,1.5886407847914852,1.6259570941478743,1035552000
2005-10-17,1.6082013845443726,1.6319759695510117,1.5853309338920218,1.6244521975917947,616834400
2005-10-18,1.5711866617202759,1.6235496094199653,1.570885819337277,1.6024841134765315,609588000
2005-10-19,1.6533424854278564,1.6539441703173334,1.5410935989014907,1.5669738841108414,1008683200
2005-10-20,1.6894547939300537,1.7002883360590866,1.6355868207928916,1.6391982358817645,1357762000
2005-10-21,1.6750092506408691,1.7147329994157643,1.6659814683563594,1.7105197999705182,796726000
2005-10-24,1.709015130996704,1.709015130996704,1.6578562509293209,1.6626710353580727,609753200
2005-10-25,1.6882506608963013,1.7108209761462883,1.6759130067284704,1.697279349506378,465127600
2005-10-26,1.716238260269165,1.7321872283297193,1.6828342034820958,1.6936677453031723,631593200
2005-10-27,1.6674864292144775,1.715635473274252,1.6674864292144775,1.715033788519071,411541200
2005-10-28,1.6391981840133667,1.6981816821172573,1.6301703999385455,1.686445713492325,769787200
2005-10-31,1.733090877532959,1.7448268476710522,1.6476245961126224,1.6611672282290761,940844800
2005-11-01,1.730381965637207,1.749642515128225,1.711422961782458,1.7225582526066539,749686000
2005-11-02,1.8041107654571533,1.80561568057461,1.7333912060329082,1.7370027210598091,857060400
2005-11-03,1.8612897396087646,1.8754330521207128,1.8077225034686772,1.8134406197458262,884382800
2005-11-04,1.8402235507965088,1.842931835269724,1.7941803039949586,1.81614812528875,878035200
2005-11-07,1.8125373125076294,1.8558724877116426,1.809829027285755,1.831195370641029,638831200
2005-11-08,1.8026069402694702,1.8170519981895474,1.7785315089085805,1.804111052040156,473765600
2005-11-09,1.8089268207550049,1.8420291377367606,1.8056162475328001,1.8056162475328001,552930000
2005-11-10,1.8411263227462769,1.8417280076004034,1.7758233259807759,1.8248756083772777,665344400
2005-11-11,1.8519593477249146,1.8691126850371553,1.845940491898592,1.8519593477249146,425448800
2005-11-14,1.8492515087127686,1.8652006751741164,1.8330007967310973,1.851959592399618,369933200
2005-11-15,1.8742296695709229,1.8983040955269326,1.8495525542681612,1.8537657545948558,536841200
2005-11-16,1.9545791149139404,1.9578888834106902,1.8986045511726077,1.900410409079575,784515200
2005-11-17,1.941638469696045,1.9825654792431324,1.9335130152623483,1.973838340192195,676205600
2005-11-18,1.9428421258926392,1.9690241523090026,1.9371250156632385,1.9654126374241219,524960800
2005-11-21,1.9548803567886353,1.9618016419729325,1.9175640383833747,1.9506673569163522,511711200
2005-11-22,2.0018258094787598,2.0090486386906172,1.9416390482513353,1.9512684157528721,540282400
2005-11-23,2.019580841064453,2.045761856494841,2.0069416470374932,2.012658755846649,485853200
2005-11-25,2.086690902709961,2.0927089578326443,2.03131800528006,2.0361336949364177,395012800
2005-11-28,2.096320152282715,2.138751894288639,2.0785651245061607,2.1282190940612438,1018519600
2005-11-29,2.0493743419647217,2.1155799719560173,2.026803825340915,2.106251344737026,891433200
2005-11-30,2.0409483909606934,2.0719451116819334,2.0319205046427307,2.0593057092231097,595674800
2005-12-01,2.1547014713287354,2.158613728169848,2.070740228729546,2.0749534284045903,812893200
2005-12-02,2.1856980323791504,2.189007800637439,2.1276170738731968,2.174863488407207,895762000
2005-12-05,2.1613221168518066,2.1826884564005473,2.1513910028538525,2.165234373881304,583671200
2005-12-06,2.2284319400787354,2.2519046889326435,2.207366333271793,2.2248204234222246,857029600
2005-12-07,2.225421667098999,2.2407699569313384,2.2004446100920343,2.233847867971233,679464800
2005-12-08,2.2293341159820557,2.2320432051862866,2.184795564444139,2.2028521412091577,790479200
2005-12-09,2.236856698989868,2.24468121142004,2.2073649086729925,2.233245184664172,555402400
2005-12-12,2.2543113231658936,2.26755220625368,2.24377852401237,2.253107953524481,524994400
2005-12-13,2.256418228149414,2.270863287702811,2.2332462255338426,2.252505970110906,493816400
2005-12-14,2.1670403480529785,2.2058607758011637,2.1146774901442376,2.182688775771361,1450716400
2005-12-15,2.1721553802490234,2.192619290432402,2.147177528812095,2.1872021189560584,561162000
2005-12-16,2.13995623588562,2.1757676389364455,2.138451320424582,2.1709527532262998,671171200
2005-12-19,2.1480817794799805,2.184795614362063,2.137849919975853,2.1399565206465696,529295200
2005-12-20,2.170048952102661,2.178174408614821,2.1402564151437455,2.1556038969774614,479108000
2005-12-21,2.211879253387451,2.2151898255317843,2.1829891424712558,2.1847947995155708,475736800
2005-12-22,2.227527618408203,2.241671932816619,2.214888420091425,2.2242178496402194,370610800
2005-12-23,2.2073655128479004,2.2347507111599088,2.205860597610727,2.2320426271394718,229857600
2005-12-27,2.23384690284729,2.2624360661320644,2.225420705615558,2.226925620463397,590590000
2005-12-28,2.2139856815338135,2.249797073215819,2.2064619102030303,2.2410699324083487,398115200
2005-12-29,2.1501872539520264,2.22150929017178,2.149284023773236,2.2203051171976544,490025200
2005-12-30,2.163428783416748,2.1796794968356195,2.1167836449568367,2.1339369860523467,624262800
2006-01-03,2.249497413635254,2.249497413635254,2.1742632735450598,2.178175532402703,807234400
2006-01-04,2.256117105484009,2.286511331403665,2.2419727903464985,2.2609317896953764,619603600
2006-01-05,2.2383625507354736,2.254010778560216,2.219403549088622,2.251904178178017,449422400
2006-01-06,2.2961411476135254,2.3081788607588676,2.243477357981138,2.2645429541926587,704457600
2006-01-09,2.2886176109313965,2.3232258388804294,2.279288984975401,2.3090815244827168,675040800
2006-01-10,2.43336820602417,2.4643649199484785,2.2819973571302152,2.29463655592104,2279869200
2006-01-11,2.524853467941284,2.551936922594497,2.4854305508348244,2.5230478105460548,1493794400
2006-01-12,2.5365891456604004,2.600086683813782,2.5164269782150748,2.557053059556069,1280809600
2006-01-13,2.575711965560913,2.5883511672669535,2.5459194180420397,2.557655389133744,776305600
2006-01-17,2.5492284297943115,2.599484881425897,2.523949833001243,2.579020968455657,835623600
2006-01-18,2.482419967651367,2.529366643905309,2.4631602306290845,2.500175794219292,1200637200
2006-01-19,2.3785977363586426,2.4574435607889322,2.3695700531919703,2.44510510434886,1695848000
2006-01-20,2.2898221015930176,2.4086915341376742,2.281997586160659,2.385821079021865,1134758800
2006-01-23,2.3373706340789795,2.394247439953962,2.28711417068251,2.2901229972073835,1059730000
2006-01-24,2.2883174419403076,2.3900345467575064,2.280191982698576,2.3701721121590116,1142254400
2006-01-25,2.232945203781128,2.332253946175775,2.2043558302853117,2.328943976196947,1275786400
2006-01-26,2.1766698360443115,2.2699605220250274,2.16463292438465,2.2428762654120917,1181387200
2006-01-27,2.1676418781280518,2.2148885025942078,2.139654994714226,2.1953278186709144,953864800
2006-01-30,2.257019281387329,2.3051691315945133,2.1327327002704983,2.141761387317588,1398401200
2006-01-31,2.2723684310913086,2.2973462946642504,2.2194038770727618,2.2720676890315916,913542000
2006-02-01,2.2696588039398193,2.3009562585097743,2.2461858636846785,2.2555152931872375,521186400
2006-02-02,2.1697487831115723,2.267854163866697,2.1682438676488465,2.2600296481221704,707322000
2006-02-03,2.1622254848480225,2.190513924017655,2.137850107997002,2.1739622610456792,692123600
2006-02-06,2.0252981185913086,2.1820862949227857,2.0084457245538934,2.1673405003641437,1651767600
2006-02-07,2.0343270301818848,2.090903275138215,2.006641094680652,2.054489395279081,1388830800
2006-02-08,2.070740222930908,2.078865679424311,1.986177295797073,2.061109851375643,953114400
2006-02-09,1.9545791149139404,2.0833796348867955,1.9419397167365187,2.0794671771341884,1149764000
2006-02-10,2.0256004333496094,2.0364339747733147,1.8928876423930363,1.9615006071336782,1760477600
2006-02-13,1.9473564624786377,2.00874821004582,1.945250063121194,2.005136694428389,883498000
2006-02-14,2.0355300903320312,2.0493734577718046,1.956083609695056,1.9590926356066036,1160938800
2006-02-15,2.083078384399414,2.0951160960252078,2.008747524074028,2.0210851740085216,1159771200
2006-02-16,2.123704195022583,2.1369452743925184,2.0909028411441697,2.1038429777604084,948175200
2006-02-17,2.1152782440185547,2.133334811333487,2.0948145361877395,2.115579186807137,575999200
2006-02-21,2.0788655281066895,2.1306258835626797,2.0668278156593374,2.1243062854242227,779606800
2006-02-22,2.1462762355804443,2.156809038596092,2.0463649779679973,2.0764592748598703,978238800
2006-02-23,2.1592156887054443,2.1968327441654987,2.149585315893269,2.160419861987798,856917600
2006-02-24,2.150489091873169,2.193522523243752,2.1426643750410728,2.170952808681071,534744000
2006-02-27,2.1363444328308105,2.1703501738325306,2.1261125760637603,2.166437715594163,791240800
2006-02-28,2.061109781265259,2.178776014243533,2.0493738147596656,2.154099707251707,1266980400
2006-03-01,2.0794670581817627,2.0912040289753535,2.046966439229543,2.0716425449169735,763817600
2006-03-02,2.0948143005371094,2.1062503261131553,2.0665266860744604,2.0761568542257707,625273600
2006-03-03,2.0379388332366943,2.1038445417034413,2.032221720251958,2.0884960480625017,737668400
2006-03-06,1.9705283641815186,2.03793795489608,1.9542784548875698,2.0370355281458186,912665600
2006-03-07,1.9955060482025146,2.0132618773836097,1.9584914836467824,1.9789545931198393,872877600
2006-03-08,1.9759458303451538,2.0222900313053587,1.96661720336753,1.994904830778713,653251200
2006-03-09,1.9238836765289307,2.000321964335281,1.920272964579625,1.985576164686973,799304800
2006-03-10,1.9016151428222656,1.9407363166424185,1.879345366460213,1.9274952297876673,1043142800
2006-03-13,1.9765475988388062,1.99460397225513,1.949764885653628,1.9575885976033085,861187600
2006-03-14,2.0259008407592773,2.0259008407592773,1.9711306542620248,1.9792559094362043,642020400
